code,title,type,L,T,P,J,C,owner,program,nbr,slot,venue,fac_name,school,mode,seats
MEE316,Mass Transfer,TH,2,1,0,0,3,SMBS,BTECH,1680,D2,SMV121,NIRMALA G S,SMBS,CBL,60
MEE317,Biochemical Engineering,TH,3,0,0,0,3,SMBS,BTECH,1725,D1,SMV116,MURUGAVELH S,SMBS,CBL,75
MEE320,Process Plant Economics,TH,3,0,0,0,3,SMBS,BTECH,1718,A1+TA1,SMV116,ARUNA SINGH,SMBS,CBL,60
MEE321,Design Project for Chemical Process Engineering,PJT,0,0,0,0,2,SMBS,BTECH,5293,NIL,NIL,PROGRAM MANAGER 07,SMBS,PBC,1000
MEE322,Fuels and Combustion,TH,2,1,0,0,3,SMBS,BTECH,1688,F2,SMVG10,VELU S,SMBS,CBL,60
MEE322,Fuels and Combustion,TH,2,1,0,0,3,SMBS,BTECH,2478,A1+TA1,MB226,THANGARAJA J,SMBS,CBL,60
MEE323,Chemical Product Design,TH,3,0,0,0,3,SMBS,BTECH,1734,F1,SMVG11,JAYASANKAR ELASSERY VARIYAR,SMBS,CBL,60
MEE327,Energy in Built Environment,TH,3,0,0,0,3,SMBS,BTECH,2479,A2+TA2,MB226,SATYAJIT GHOSH,SMBS,CBL,60
MEE336,Finite Element Analysis,ETH,2,1,0,0,3,SMBS,BTECH,2481,C2,GDN129,RANJITH KUNNATH,SMBS,CBL,60
MEE336,Finite Element Analysis,ELA,0,0,2,0,1,SMBS,BTECH,4025,L53+L54,MB116,,,LBC,60
MEE339,Tribology,TH,2,1,0,0,3,SMBS,BTECH,4349,G2+TG2,SMV121,ANIL P.M.,SMBS,CBL,60
MEE340,Product Design for Manufacturing,TH,2,1,0,0,3,SMBS,BTECH,2487,C2,MB213,NAIJU C D,SMBS,CBL,60
MEE342,Welding Engineering,TH,3,0,0,0,3,SMBS,BTECH,2490,F1,MB227,ARIVAZHAGAN N,SMBS,PBL,60
MEE344,Modeling and Simulation of Manufacturing Systems,TH,3,0,0,0,3,SMBS,BTECH,2488,F1,GDN123,SENTHIL KUMAR S,SMBS,CBL,60
MEE345,Gas Dynamics and Jet Propulsion,TH,2,1,0,0,3,SMBS,BTECH,2498,D1,MB227,BIBIN JOHN,SMBS,CBL,60
MEE347,Advanced Machining Processes,TH,2,1,0,0,3,SMBS,BTECH,2499,C1,MB225,,,CBL,60
MEE349,New Venture Planning and Management,TH,3,0,0,0,3,SMBS,BTECH,2501,F1,GDN128,VEZHAVENDHAN R,SMBS,CBL,60
MEE350,Facilities and Process Planning,TH,3,0,0,0,3,SMBS,BTECH,2540,F2,GDN129,ASHOK KUMAR C N,SMBS,CBL,60
MEE351,Rapid Manufacturing Technologies,TH,3,0,0,0,3,SMBS,BTECH,2537,B2+TB2,GDN120,RAJA K,SMBS,CBL,60
MEE354,Kinematics and Dynamics of Machinery,ETH,2,1,0,0,3,SMBS,BTECH,2505,C1,CDMM502,DEVENDIRAN S,SMBS,CBL,60
MEE354,Kinematics and Dynamics of Machinery,ELA,0,0,2,0,1,SMBS,BTECH,3495,L41+L42,GDN152,DEVENDIRAN S,SMBS,LBC,30
MEE354,Kinematics and Dynamics of Machinery,ELA,0,0,2,0,1,SMBS,BTECH,3496,L53+L54,GDN152,DEVENDIRAN S,SMBS,LBC,30
MEE355,Automotive Transmission Systems,TH,2,1,0,0,3,SMBS,BTECH,2506,F1,GDN129,BASKAR P,SMBS,CBL,60
MEE362,Two and Three Wheeler,TH,2,1,0,0,3,SMBS,BTECH,2513,D1,MB218,KUSHAL KUMAR CHODE,SMBS,CBL,60
MEE363,Vehicle Inspection and Maintenance,TH,2,1,0,0,3,SMBS,BTECH,2514,C2,MB225,RAMESH KUMAR C,SMBS,CBL,60
MEE371,Exergy Analysis of Energy Systems,TH,3,0,0,0,3,SMBS,BTECH,2544,C2,MB214,KARTHIKEYAN A.K,SMBS,CBL,60
MEE373,Heterogeneous Reaction Engineering,ETH,2,1,0,0,3,SMBS,BTECH,1722,C1,SMV116,ANAND VEERABADRA PRASAD GURUMOORTHY,SMBS,CBL,60
MEE373,Heterogeneous Reaction Engineering,ELA,0,0,2,0,1,SMBS,BTECH,1749,L37+L38,SMV127,ASLAM ABDULLAH M,SMBS,LBC,25
MEE373,Heterogeneous Reaction Engineering,ELA,0,0,2,0,1,SMBS,BTECH,1751,L49+L50,SMV127,ASLAM ABDULLAH M,SMBS,LBC,25
MEE373,Heterogeneous Reaction Engineering,ELA,0,0,2,0,1,SMBS,BTECH,1753,L55+L56,SMV127,ASLAM ABDULLAH M,SMBS,LBC,25
MEE377,Fertilizer Technology,TH,3,0,0,0,3,SMBS,BTECH,3481,F2,SMV111,MURUGAVELH S,SMBS,CBL,60
MEE380,Surface Engineering,TH,3,0,0,0,3,SMBS,BTECH,2516,D1,CDMM502,KARTHIKEYAN S,SMBS,CBL,60
MEE385,Natural Gas Engineering,TH,2,1,0,0,3,SMBS,BTECH,1737,F2,SMVG11,ASLAM ABDULLAH M,SMBS,CBL,60
MEE386,CNC Machines and Programming,ETH,3,0,0,0,3,SMBS,BTECH,2767,E1,MB213,SARALASRITA MOHANTY,SMBS,CBL,60
MEE386,CNC Machines and Programming,ELA,0,0,2,0,1,SMBS,BTECH,3519,L29+L30,GDN130,SARALASRITA MOHANTY,SMBS,LBC,60
MEE401,Total Quality Management and Reliability,TH,3,0,0,0,3,SMBS,BTECH,2520,D1,CDMM503,VEZHAVENDHAN R,SMBS,CBL,60
MEE405,Computational Fluid Dynamics,TH,3,0,0,0,3,SMBS,BTECH,2525,D1,MB203,SATHEESH A,SMBS,CBL,60
MEE410,Petroleum Technology,TH,3,0,0,0,3,SMBS,BTECH,1730,E1,SMVG11,NIRMALA G S,SMBS,CBL,60
MEE416,Solar Thermal Power Engineering,TH,3,0,0,0,3,SMBS,BTECH,2768,G2+TG2,MB226,GUNDABATTINI EDISON,SMBS,CBL,60
MEE417,Solar Photovoltaic System Design,TH,3,0,0,0,3,SMBS,BTECH,2542,E1,MB203,SUBHAKAR D,SMBS,CBL,60
MEE421,Energy Systems Modelling and Analysis,TH,3,0,0,0,3,SMBS,BTECH,2528,G2+TG2,CDMM501,TANGELLAPALLI SRINIVAS,SMBS,CBL,60
MEE428,Automobile Engineering,TH,3,0,0,0,3,SMBS,BTECH,2769,C1,SMV128,RAVI K,SMBS,CBL,60
MEE429,"Energy Conservation, Audit and Management",TH,3,0,0,0,3,SMBS,BTECH,2274,E2,MB225,KARTHIKEYAN A.K,SMBS,CBL,60
MEE432,Tool Design,TH,2,1,0,0,3,SMBS,BTECH,2541,G2+TG2,MB224,ANTHONY XAVIOR M,SMBS,CBL,0
MEE433,Mechanical Vibrations,TH,2,1,0,0,3,SMBS,BTECH,2529,F2,CDMM502,MANOHARAN R,SMBS,CBL,60
MEE434,Production Planning and Control,TH,3,0,0,0,3,SMBS,BTECH,2770,C1,MB226,SIVAPRASAD DARLA,SMBS,CBL,60
MEE435,Lean Enterprises and Advanced Manufacturing Technology,TH,3,0,0,0,3,SMBS,BTECH,2530,F2,CDMM503,VEZHAVENDHAN R,SMBS,CBL,60
MEE437,Operations Research,TH,2,1,0,0,3,SMBS,BTECH,2531,B2+TB2,MB224,SIVAPRASAD DARLA,SMBS,PBL,60
MEE437,Operations Research,TH,2,1,0,0,3,SMBS,BTECH,2532,B2+TB2,MB225,VIJAYA KUMAR MANUPATI,SMBS,PBL,60
MEE437,Operations Research,TH,2,1,0,0,3,SMBS,BTECH,2533,B2+TB2,MB226,JEEVA P.A,SMBS,PBL,60
MEE437,Operations Research,TH,2,1,0,0,3,SMBS,BTECH,3509,A1+TA1,CDMM503,SUNDARAMALI G,SMBS,PBL,60
MEE437,Operations Research,TH,2,1,0,0,3,SMBS,BTECH,3510,A2+TA2,MB211,SOUMEN PAL,SMBS,PBL,60
MEE437,Operations Research,TH,2,1,0,0,3,SMBS,BTECH,3674,C1,CDMM204,NARAYANAN S.,SMBS,PBL,90
MEE437,Operations Research,TH,2,1,0,0,3,SMBS,BTECH,4236,C1,CDMM203,DEGA NAGARAJU,SMBS,PBL,60
MEE440,Chemical Modeling of the Atmosphere,TH,3,0,0,0,3,SMBS,BTECH,2594,C2,MB218,SATYAJIT GHOSH,SMBS,CBL,60
MEE448,Project Management and Control,TH,2,1,0,0,3,SMBS,BTECH,2538,D2,MB219,GIRIRAJ M,SMBS,CBL,60
MEE450,Enterprise Resource Planning,ETH,3,0,0,0,3,SMBS,BTECH,2536,A2+TA2,MB124,,,CBL,60
MEE450,Enterprise Resource Planning,ELA,0,0,2,0,1,SMBS,BTECH,4028,L1+L2,GDNG08A,,,LBC,30
MEE450,Enterprise Resource Planning,ELA,0,0,2,0,1,SMBS,BTECH,4030,L11+L12,GDNG08A,,,LBC,30
MEE499,Project Work,PJT,0,0,0,0,20,SMBS,BTECH,5325,NIL,NIL,PROGRAM MANAGER 07,SMBS,PBC,1000
MEE504,Automotive Chassis Systems,TH,3,0,0,0,3,SMBS,MTECH,2750,G2+TG2,SMV124,BASKAR P,SMBS,RBL,60
MEE505,Vehicle Dynamics,TH,3,1,0,0,4,SMBS,MTECH,2741,E1+TE1,SMV124,SAKTHIVEL P,SMBS,RBL,60
MEE515,Product Design and Life Cycle Management,TH,3,0,0,0,3,SMBS,MTECH,2733,D1,SMV123,NAIJU C D,SMBS,RBL,60
MEE518,Vehicle Body Engineering,TH,3,0,0,0,3,SMBS,MTECH,2744,F2,GDN109,RAVI K,SMBS,RBL,60
MEE519,Vehicle Aerodynamics,TH,2,1,0,0,3,SMBS,MTECH,2734,A1+TA1,MB229,YAGNA S MUKKAMALA,SMBS,RBL,60
MEE522,Computer Integrated Manufacturing,ETH,2,1,0,0,3,SMBS,MTECH,2753,F2,SMV122,RAJAY VEDARAJ I.S,SMBS,RBL,60
MEE528,Fluid Power Systems and Factory Automation,ETH,3,0,0,0,3,SMBS,MTECH,2765,E2,SMV122,KANISH T.C,SMBS,RBL,60
MEE528,Fluid Power Systems and Factory Automation,ELA,0,0,2,0,1,SMBS,MTECH,4032,L29+L30,GDN137,,,LBC,30
MEE529,Autotronics and Vehicle Intelligence,TH,3,0,0,0,3,SMBS,MTECH,2747,F1,SMV122,KRISHNA S,SMBS,RBL,60
MEE533,Robot Dynamics and Analysis,ETH,2,1,0,0,3,SMBS,MTECH,2745,D1,SMV124,VIVEKANANDA SHANMUGANATHAN P,SMBS,RBL,60
MEE533,Robot Dynamics and Analysis,ELA,0,0,2,0,1,SMBS,MTECH,4033,L37+L38,GDN138,,,LBC,30
MEE536,Micro Electro-mechanical Systems,TH,3,0,0,0,3,SMBS,MTECH,2752,G2+TG2,MB218,GIRIRAJ M,SMBS,RBL,60
MEE537,Mechatronics System Design,TH,3,0,0,0,3,SMBS,MTECH,2751,B2+TB2,SMV122,SENTHIL KUMAR S,SMBS,RBL,60
MEE541,Bio-Energy Technologies,TH,3,0,0,0,3,SMBS,MTECH,2641,E2,MB203,NATARAJAN R,SMBS,RBL,60
MEE544,Power Plant Engineering,TH,3,0,0,0,3,SMBS,MTECH,2642,D1,CDMM501,KARTHIKEYAN A.K,SMBS,RBL,60
MEE545,Modelling and Control of Mechatronic Systems,ETH,3,0,0,0,3,SMBS,MTECH,2746,C1,SMV122,BOOPATHI M,SMBS,RBL,60
MEE545,Modelling and Control of Mechatronic Systems,ELA,0,0,2,0,1,SMBS,MTECH,4039,L49+L50,GDN137,,,LBC,30
MEE547,Quality Management,TH,2,1,0,0,3,SMBS,MTECH,2740,F2,SMV123,JEEVANANTHAM A.K.,SMBS,RBL,60
MEE551,Advanced Manufacturing Technology,ETH,2,1,0,0,3,SMBS,MTECH,2749,E2,SMV130,KUPPAN P,SMBS,RBL,60
MEE551,Advanced Manufacturing Technology,ELA,0,0,2,0,1,SMBS,MTECH,4040,L5+L6,GDNG14,,,LBC,30
MEE552,Optimization Methods,TH,2,1,0,0,3,SMBS,MTECH,2773,B2+TB2,SMV124,DEGA NAGARAJU,SMBS,RBL,60
MEE557,Advanced Materials and Processing,TH,3,0,0,0,3,SMBS,MTECH,2748,G2+TG2,MB219,NAGESWARA RAO M,SMBS,RBL,60
MEE566,Modern Machining Processes,TH,3,0,0,0,3,SMBS,MTECH,2764,E1,SMV122,ASHOK KUMAR C N,SMBS,RBL,60
MEE567,CNC Technology and Programming,ETH,3,0,0,0,3,SMBS,MTECH,2771,A2+TA2,MB229,RAJA K,SMBS,RBL,60
MEE567,CNC Technology and Programming,ELA,0,0,2,0,1,SMBS,MTECH,4041,L5+L6,GDN130,RAJA K,SMBS,LBC,37
MEE575,Manufacturing of Composite Materials,TH,3,0,0,0,3,SMBS,MTECH,2738,C2,SMV123,PADMANABHAN K,SMBS,RBL,60
MEE584,Wind Energy Technology,TH,3,0,0,0,3,SMBS,MTECH,2643,A1+TA1,CDMM501,VIGNESH G,SMBS,RBL,60
MEE591,Computational Methods in Heat and Fluid Flow,ETH,3,0,0,0,3,SMBS,MTECH,3427,A2+TA2,MB201,THUNDIL KARUPPA RAJ R,SMBS,RBL,60
MEE591,Computational Methods in Heat and Fluid Flow,ELA,0,0,2,0,1,SMBS,MTECH,3426,L7+L8,MB112,THUNDIL KARUPPA RAJ R,SMBS,LBC,25
MEE592,Computational Fluid Flow and Heat Transfer,ETH,3,0,0,0,3,SMBS,MTECH,2742,C1,SMV124,VIJAYAKUMAR T,SMBS,RBL,60
MEE592,Computational Fluid Flow and Heat Transfer,ELA,0,0,2,0,1,SMBS,MTECH,4042,L29+L30,MB112,,,LBC,25
MEE593,Finite Element Methods and Analysis,ETH,3,0,0,0,3,SMBS,MTECH,2743,C1,SMV123,VENKATACHALAM G,SMBS,RBL,60
MEE593,Finite Element Methods and Analysis,ELA,0,0,2,0,1,SMBS,MTECH,4043,L59+L60,MB116,,,LBC,60
MEE602,Fracture Mechanics and Fatigue,TH,2,1,0,0,3,SMBS,MTECH,4235,F1,SMV123,VELU M,SMBS,RBL,60
MEE604,Design and Analysis of Experiments,TH,2,1,0,0,3,SMBS,MTECH,2772,D2,CDMM503,JEEVANANTHAM A.K.,SMBS,RBL,60
MEE620,Mechanics of Composite Materials,TH,2,1,0,0,3,SMBS,MTECH,2737,B2+TB2,SMV130,VASUDEVAN R,SMBS,RBL,60
MEE699,Masters Thesis,PJT,0,0,0,0,20,SMBS,MTECH,5326,NIL,NIL,PROGRAM MANAGER 07,SMBS,PBC,1000
MGT304,Research Methods for Management,TH,3,0,0,0,3,VITBS,BTECH,4619,A1+TA1,SJT407,PRABU CHRISTOPHER B,VITBS,CBL,60
MGT304,Research Methods for Management,TH,3,0,0,0,3,VITBS,BTECH,4620,F1,SJT505,PADMAVATHY C,VITBS,CBL,60
MGT304,Research Methods for Management,TH,3,0,0,0,3,VITBS,BTECH,4621,F2,SJT505,PRABU CHRISTOPHER B,VITBS,CBL,60
MGT304,Research Methods for Management,TH,3,0,0,0,3,VITBS,BTECH,4624,D2,SJT308,VENUGOPAL P.,VITBS,CBL,60
MGT305,Cross-Cultural Management,TH,3,0,0,0,3,VITBS,BTECH,4479,G2+TG2,SJT823,PRABU CHRISTOPHER B,VITBS,CBL,60
MGT307,Principles of Marketing,TH,3,0,0,0,3,VITBS,BTECH,4622,A2+TA2,SJT602A,PADMAVATHY C,VITBS,CBL,60
MGT307,Principles of Marketing,TH,3,0,0,0,3,VITBS,BTECH,4623,B2+TB2,SJT505,PRATAP CHANDRA MANDAL,VITBS,CBL,60
MGT307,Principles of Marketing,TH,3,0,0,0,3,VITBS,BTECH,4627,A1+TA1,SJT109,PRATAP CHANDRA MANDAL,VITBS,CBL,60
MGT307,Principles of Marketing,TH,3,0,0,0,3,VITBS,BTECH,4628,A2+TA2,SJT112,SUDHAKAR R,VITBS,CBL,60
MGT307,Principles of Marketing,TH,3,0,0,0,3,VITBS,BTECH,4629,C1,SJT305,NAGA VENKATA RAGHURAM J.,VITBS,CBL,60
MGT307,Principles of Marketing,TH,3,0,0,0,3,VITBS,BTECH,4630,D2,SJT305,SATHISH A S,VITBS,CBL,60
MGT307,Principles of Marketing,TH,3,0,0,0,3,VITBS,BTECH,4631,E1,SJT305,GEMINI V JOY,VITBS,CBL,60
MGT307,Principles of Marketing,TH,3,0,0,0,3,VITBS,BTECH,4632,F1,SJT324,VENUGOPAL P.,VITBS,CBL,60
MGT307,Principles of Marketing,TH,3,0,0,0,3,VITBS,BTECH,4633,F2,SJT224,NAGA VENKATA RAGHURAM J.,VITBS,CBL,60
MGT307,Principles of Marketing,TH,3,0,0,0,3,VITBS,BTECH,4634,A2+TA2,SJT221,SUNDARA RAJAN C R,VITBS,CBL,60
MGT307,Principles of Marketing,TH,3,0,0,0,3,VITBS,BTECH,4635,E1,SJT308,UMA PRICILDA J.,VITBS,CBL,60
MGT307,Principles of Marketing,TH,3,0,0,0,3,VITBS,BTECH,5548,D2,SJT617,GEMINI V JOY,VITBS,CBL,60
MGT309,Basic Law for Engineers,TH,3,0,0,0,3,VITBS,BTECH,4481,C1,SJT823,T.N.V.R.L. SWAMY,VITBS,CBL,60
MGT309,Basic Law for Engineers,TH,3,0,0,0,3,VITBS,BTECH,4484,C2,SJT823,SIVAKUMAR C L V,VITBS,CBL,60
MGT309,Basic Law for Engineers,TH,3,0,0,0,3,VITBS,BTECH,4485,G2+TG2,SJT204,T.N.V.R.L. SWAMY,VITBS,CBL,60
MGT310,Organizational Behaviour,TH,3,0,0,0,3,VITBS,BTECH,4536,D1,SJT602A,,,CBL,60
MGT310,Organizational Behaviour,TH,3,0,0,0,3,VITBS,BTECH,4537,B2+TB2,SJT711,SUMATHI G N,VITBS,CBL,60
MGT310,Organizational Behaviour,TH,3,0,0,0,3,VITBS,BTECH,4538,C2,SJT508,SUMATHI G N,VITBS,CBL,60
MGT310,Organizational Behaviour,TH,3,0,0,0,3,VITBS,BTECH,5591,G2+TG2,SJT505,INDIRA DEVI R,VITBS,CBL,60
MGT311,Fundamentals of Human Resource Management,TH,3,0,0,0,3,VITBS,BTECH,4535,F1,SJT602A,SUBASHINI R,VITBS,CBL,60
MGT311,Fundamentals of Human Resource Management,TH,3,0,0,0,3,VITBS,BTECH,4545,F2,SJT602A,SUJATHA S,VITBS,CBL,60
MGT312,Entrepreneurship Development,TH,3,0,0,0,3,VITBS,BTECH,4491,C1,SJT604,SURESH MARIASELVAM,VITBS,CBL,60
MGT313,Project Management,TH,3,0,0,0,3,VITBS,BTECH,4507,E1,SJT711,JYOTI PRAKAS MAJUMDAR,VITBS,PBL,60
MGT316,Fundamentals of Financial Management,TH,3,0,0,0,3,VITBS,BTECH,4543,C1,SJT508,,,CBL,60
MGT316,Fundamentals of Financial Management,TH,3,0,0,0,3,VITBS,BTECH,4544,C2,SJT513,VASUMATHI A,VITBS,CBL,60
MGT318,International Business,TH,3,0,0,0,3,VITBS,BTECH,4496,D1,SJT824,SUBAJI M,O/o-IR,CBL,60
MGT318,International Business,TH,3,0,0,0,3,VITBS,BTECH,4502,D2,SJT711,SUDIPTO BHATTACHARYA,VITBS,CBL,60
MGT318,International Business,TH,3,0,0,0,3,VITBS,BTECH,4506,A2+TA2,SJT711,HIMANSHU TANDON,VITBS,CBL,60
MGT319,Foundations of Management and Organizational Behaviour,TH,3,0,0,0,3,VITBS,BTECH,4527,C2,SJT602A,SEEMA A,VITBS,CBL,60
MGT319,Foundations of Management and Organizational Behaviour,TH,3,0,0,0,3,VITBS,BTECH,4531,A1+TA1,SJT408,SEEMA A,VITBS,CBL,60
MGT319,Foundations of Management and Organizational Behaviour,TH,3,0,0,0,3,VITBS,BTECH,4534,A2+TA2,SJT408,SEEMA A,VITBS,CBL,60
MGT402,Stock Markets and Trading Techniques,TH,3,0,0,0,3,VITBS,BTECH,4542,B2+TB2,SJT508,,,CBL,60
MMA101,Introduction to Multimedia,TH,3,0,0,0,3,SITE,BSC,3470,F1,SJT127,MAHADEVAN R,SITE,CBL,60
MMA206,Modeling and Texturing,ETH,3,0,0,0,3,SITE,BSC,3468,C1,SJTG14,,,CBL,60
MMA206,Modeling and Texturing,ETH,3,0,0,0,3,SITE,BSC,3471,A2+TA2,SJTG04,,,CBL,60
MMA206,Modeling and Texturing,ELA,0,0,4,0,2,SITE,BSC,5514,L31+L32+L33+L34,SJT218,KAMALANATHAN,SITE,LBC,60
MMA210,Video Editing Techniques,ETH,3,0,0,0,3,SITE,BSC,3469,E1,SJT823,,,CBL,60
MMA210,Video Editing Techniques,ETH,3,0,0,0,3,SITE,BSC,3472,B2+TB2,SJT124,,,CBL,60
MMA210,Video Editing Techniques,ELA,0,0,4,0,2,SITE,BSC,5512,L49+L50+L51+L52,SJT219,PRANAVA KUMAR R,SITE,LBC,60
MMA302,Rigging,ETH,3,0,0,0,3,SITE,BSC,3473,F1,SJT823,,,CBL,60
MMA302,Rigging,ELA,0,0,4,0,2,SITE,BSC,5517,L43+L44+L45+L46,SJT219,DINESH KUMAR R,SITE,LBC,60
MMA311,Advanced Compositing and Dynamics,TH,3,0,0,0,3,SITE,BSC,5510,C1,SJT302,DINESH KUMAR R,SITE,CBL,60
MMA399,Project Work,PJT,0,0,0,0,10,SITE,BSC,5327,NIL,NIL,PROGRAM MANAGER 06,SITE,PBC,1000
PCH699,Masters Thesis,PJT,0,0,0,0,20,SAS,MSC,5328,NIL,NIL,PROGRAM MANAGER 01,SAS,PBC,1000
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4406,D1,SJT421,GIRISH MUKUNDRAO JOSHI,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4407,D2,SJT421,EZHIL VIZHI R,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4408,E1,SJT315,ARUNAI NAMBIRAJ N,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4409,E2,SJT315,KRISHNA CHANDAR N,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4410,D1,SJT315,KALAINATHAN S,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4411,D2,SJT315,KRISHNAMOORTHI C,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4416,E1,SJT324,JAMES JEBASEELAN SAMUEL E,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4419,E2,SJT415,ROOPAS KIRAN SIRUGUDU,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4460,A1+TA1,SJT315,SHOBANA M K,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4549,A2+TA2,SJT423,VIJAYA CHAMUNDEESWARI S P,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4552,A1+TA1,SJT324,MURALI R,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4558,E1,SJT415,BALAKRISHNAN L,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4565,E1,SJT503,RAMESH BABU P,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4567,E1,SJT504,SENTHILNATHAN K,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4570,E2,SJT303,RAVI SHANKER BABU,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4572,E2,SJT304,CHIDAMBARAM K,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4574,E2,SJT305,SAMIR RANJAN MEHER,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4580,E1,SJT505,RAJAN BABU D,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4587,A2+TA2,SJT407,SUBRAMANIAM C.K,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4602,A2+TA2,SJT203,MALATHI M,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,4605,A2+TA2,SJT205,MADHURI W,SAS,CBL,60
PHY1001,Engineering Physics,ETH,3,0,0,0,3,SAS,BTECH,5248,C1,SJT201,MADESWARAN S,SAS,CBL,60
PHY1001,Engineering Physics,EPJ,0,0,0,4,1,SAS,BTECH,5352,NIL,NIL,ACAD FACULTY,ACAD,PBC,1000
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4816,L3+L4,TT436,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4817,L3+L4,TT436,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4818,L3+L4,TT420,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4819,L3+L4,TT420,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4820,L5+L6,TT436,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4821,L5+L6,TT436,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4822,L5+L6,TT420,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4823,L5+L6,TT420,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4855,L31+L32,TT436,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4857,L31+L32,TT436,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4858,L31+L32,TT420,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4859,L31+L32,TT420,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4863,L9+L10,TT436,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4864,L9+L10,TT436,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4865,L9+L10,TT420,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4866,L9+L10,TT420,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4868,L11+L12,TT436,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4870,L11+L12,TT436,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4873,L11+L12,TT420,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4875,L11+L12,TT420,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4878,L37+L38,TT436,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4880,L37+L38,TT436,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4881,L37+L38,TT420,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4883,L37+L38,TT420,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4890,L43+L44,TT420,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4891,L43+L44,TT420,,,LBC,30
PHY1001,Engineering Physics,ELA,0,0,2,0,1,SAS,BTECH,4893,L21+L22,TT436,,,LBC,30
